"Id","Sales"
179,10050.8632632676
180,11571.830031319
181,6679.51961041561
182,8318.77272386889
183,5763.87930418784
184,7085.05745895371
185,4812.30903774119
186,8017.38239699306
187,5890.12494703175
188,9516.54252936399
189,7777.59434197415
190,9565.37675696138
191,8440.64411209363
192,5834.79270491095
193,9508.23434926739
194,19293.7669187887
195,11443.6853520604
196,6165.33309266601
197,3438.72111222698
198,6656.10865764892
199,9438.24913164895
200,6055.42986328551
201,12542.4244964466
202,19690.3414022895
203,4537.20920611314
204,5589.66484431734
205,9350.84604329425
206,5577.89512256481
207,10015.5217252328
208,7191.51499383818
209,7926.034063873
210,4766.35468005405
211,7557.85132967372
212,6991.35330911348
213,7875.82745416371
214,9601.69511540765
215,6338.58412643419
216,6277.57635613134
217,7602.61695600805
218,5859.71006929673
219,5452.08773053107
220,8485.62104448904
221,6067.27931703971
222,6679.88621712922
223,7957.11730287047
224,6624.50965735989
225,5656.22053094573
226,7836.8467293372
227,7816.25867427171
228,9115.58961491786
229,6667.70184239188
230,7917.08150944957
231,6292.16818449139
232,4409.36000819691
233,6805.66434342546
234,7807.98120518384
235,5952.00063639707
236,4996.22311740961
237,9964.67705887322
238,7964.60548537507
239,9429.26735692098
240,7308.47807183004
241,6257.83748658929
242,5773.29425411134
243,5002.19456669417
244,10678.807177371
245,5644.80223950619
246,8115.43708175563
247,15509.9216166298
248,7997.29882575832
249,7391.30093792433
250,5694.52900593903
251,5056.84335565885
252,7905.86377206203
253,4659.86297941941
254,6455.25277196226
255,10914.1624159598
256,5730.18932938567
257,16173.1618113619
258,15152.9072826562
259,5477.04629533319
260,7697.88926003276
261,5701.71528811194
262,7170.67597158896
263,5957.23357130383
264,11472.7242006794
265,8287.51064515113
266,9590.03690299956
267,5072.6311267725
268,7670.68422541056
269,5232.0712957547
270,8987.98957031743
271,7491.76711677996
272,6665.47578630006
273,6704.08532131348
274,6282.16850586271
275,9070.15971679152
276,10023.9201527008
277,6225.89802337244
278,11060.2209408456
279,7165.35831228991
280,10138.2212207516
281,5436.41743105233
282,6033.34747329371
283,5867.93479736046
284,10972.2777166755
285,7030.8647067565
286,8439.55918968007
287,7407.75429937203
288,9462.13592069708
289,5082.62662733881
290,8754.97147216175
291,6841.59497538672
292,4472.24400648461
293,14566.5466807341
294,18647.710873787
295,8061.43207087158
296,8054.63252525038
297,9701.8659966513
298,11220.1515849701
299,11703.0536621265
300,6362.96444046517
301,8162.5232386341
302,6353.8709045246
303,9140.48197429959
304,4400.8689555485
305,6199.80645938218
306,6096.71560646054
307,6029.79399266168
308,8177.48908263437
309,5449.24735999604
310,5328.54169142945
311,7033.62417034852
312,4554.02922582165
313,5167.05677268072
314,6225.59568807934
315,7048.18332421247
316,10066.6655611673
317,9341.45336722445
318,7884.63797839937
319,6653.86571429975
320,6571.85716727983
321,12188.1039253315
322,8278.10291792239
323,6040.74332882833
324,5251.55758670216
325,8876.1237938274
326,5000.75545391167
327,7435.66059542251
328,3683.5830308054
329,5515.36680857597
330,8340.41124810483
331,6564.78490123453
332,5789.51437764793
333,9264.95198166962
334,10324.613088829
335,12221.6321343796
336,6389.38787614108
337,9990.8495351828
338,3511.84275154366
339,5903.55168668128
340,6983.75470468836
341,4979.80533875919
342,8695.12393729897
343,5672.91631880188
344,5525.25932911938
345,9559.947739424
346,11531.9773459269
347,9157.12109808906
348,5883.98485580024
349,5835.58110885406
350,8606.96608569244
351,8016.08075322495
352,6596.37763347151
353,5578.81898822056
354,7640.53243308238
355,10506.1276418491
356,5181.26540776946
357,6650.12806562252
358,8710.18853930029
359,9362.67673817131
360,13981.9352701315
361,6107.99706390979
362,14406.2678902564
363,7684.86208892359
364,5673.80456542136
365,4023.33019453099
366,6720.36812806525
367,6794.63360060681
368,5943.21981345465
369,7964.30485575726
370,5481.49649036293
371,4983.52644419339
372,7747.02034162068
373,3999.01059930438
374,8219.01510774433
375,7100.21402684262
376,8441.95789021418
377,8973.07261296131
378,5848.49723574462
379,9880.74298760167
380,6954.42042262015
381,5701.37365335612
382,5844.05988876462
383,6081.48871913552
384,11108.5232962925
385,6788.06374376217
386,5269.46167141801
387,8279.10005200459
388,9044.06730800432
389,7667.24822223223
390,6900.9363658561
391,9295.04494168937
392,5707.2751777063
393,6210.56593868149
394,6525.09336135239
395,9503.62144366976
396,6438.79485178116
397,6652.85513459163
398,6442.92472396557
399,5632.45624283993
400,4425.1880041687
401,5778.52449282932
402,8919.53224809947
403,8934.61435003211
404,11338.735532217
405,11296.6417241572
406,8723.01830539788
407,5481.53988000736
408,5349.51256618877
409,11420.2000404884
410,10756.0757058115
411,8244.10293878768
412,9137.31157705172
413,9033.3406734484
414,6387.20948585296
415,4254.50650713113
416,11226.231939954
417,6415.35676826441
418,7097.2273570647
419,6802.98463572226
420,3580.22568962248
421,11794.7106908867
422,6079.05402508735
423,5698.95463462281
424,5321.54270078067
425,6550.86170522119
426,6987.56231340829
427,9087.01414975
428,6821.96661725671
429,5206.10451215218
430,5521.19852632749
431,4734.6226127453
432,3587.9822921424
433,7705.99633864844
434,17993.412691324
435,5508.44971117188
436,5975.80820228422
437,7399.07745507392
438,5676.88997864751
439,5956.69380792848
440,5311.30562817888
441,4820.54799633961
442,8041.46956952027
443,7587.84764001185
444,4741.59192646861
445,9653.23225137271
446,6331.2799210753
447,5260.11609043731
448,9235.76974785081
449,8862.75960866911
450,10386.2834596795
451,6341.85767903062
452,7688.95701547127
453,5218.79867128885
454,5903.61170784641
455,15520.4263475092
456,9871.59224815237
457,6887.79141667953
458,5924.13978113966
459,5367.5568225417
460,6040.22907544292
461,5083.07428831416
462,10256.9516574416
463,5348.55612717383
464,6157.23119093926
465,7798.93296163592
466,5289.10433944277
467,6851.24648195527
468,7875.93568645471
469,8523.73772619586
470,7857.71592635415
471,4607.71855114243
472,5965.55190374426
473,7250.41026519888
474,10209.7366207895
475,8813.51438168698
476,7265.65434991887
477,5203.67229917709
478,8339.57153473639
479,6615.19661183667
480,5046.60771835363
481,7844.62824142265
482,7786.6652679168
483,6963.42210787085
484,6606.34496601087
485,6936.39275032039
486,7494.69019346348
487,5827.55606847381
488,7292.06259323571
489,7382.27842120965
490,6834.88780815637
491,9548.58372066762
492,6616.73239356621
493,5436.76771479288
494,12389.9155981348
495,6320.70289709568
496,3979.81060730802
497,8475.39983669485
498,9218.73825747008
499,11080.6719355105
500,5545.21237590385
501,6516.0379934994
502,6518.46364304526
503,8034.26506346237
504,6459.47596592033
505,9258.95059869288
506,3848.60291432711
507,6785.03110340844
508,6723.29861638324
509,6325.55100644563
510,5685.41829879686
511,7610.95820903763
512,9602.88087631678
513,5742.58466501441
514,9277.73017481007
515,7291.55499444361
516,9588.07876268368
517,5240.01336163241
518,7373.25738740785
519,6640.08883875725
520,8322.06034401329
521,9166.43538063746
522,4885.28535284065
523,8690.06674965406
524,8348.14206699154
525,8100.66783868139
526,4888.81194685594
527,4238.38555946247
528,8390.99574766766
529,7135.21073052541
530,9240.59273233585
531,7738.28205950062
532,6185.0796764872
533,8989.37731614561
534,7241.89802612213
535,7469.71591551754
536,8613.23131856382
537,6423.95227434416
538,8958.70012178387
539,11495.0721557899
540,8553.88425733108
541,5293.27954120929
542,6568.96456994281
543,4981.15745905692
544,50
545,8756.25785700602
546,5949.55285705598
547,9266.3108638254
548,5154.48680243705
549,7627.52344670147
550,6901.60896389713
551,10575.5696873314
552,5443.75450802384
553,6004.92155493338
554,6417.5469582727
555,8578.89133757289
556,5854.91779623892
557,7740.09244111718
558,7893.33143054921
559,10066.3006206632
560,8213.16089473918
561,7436.86476934141
562,6242.49906870245
563,5197.05928062861
564,5574.92484929241
565,11541.8862693423
566,9878.79385206186
567,6582.01286247213
568,15504.6859288662
569,6622.99995603007
570,5718.31512831358
571,6716.19257721488
572,9183.18962326073
573,10552.8352900193
574,7679.91221269972
575,8596.36065592584
576,8793.03871643961
577,7745.55697178473
578,6782.56145569057
579,6247.45933334948
580,5813.6679878699
581,5622.14006810138
582,4538.16295601309
583,5851.29194673214
584,8985.21227471161
585,15535.1877180627
586,6845.19538736848
587,5545.53500564225
588,8071.54954720895
589,4506.01618644375
590,6758.05364430588
591,4606.61625880112
592,9136.81798832831
593,6754.80044220927
594,6722.94981762473
595,14494.1219303381
596,11290.2542469858
597,7003.00764504906
598,7437.8459366401
599,4272.11859964505
600,6028.71294842429
601,5811.79374307073
602,9127.61956864664
603,5363.4029425805
604,4670.58567327073
605,6402.63103474318
606,6102.1671000507
607,8262.19045323194
608,7171.68546838054
609,3826.66986026778
610,7891.34287543165
611,8490.02464783879
612,8551.29889873599
613,5410.35449638112
614,5170.67612392
615,8493.83214457503
616,5086.41007550712
617,10416.5063405863
618,5429.02581269046
619,5636.28675214084
620,7618.20018329494
621,6325.59148545053
622,5252.68162221681
623,6438.83788927021
624,7789.25525147908
625,10260.5455010559
626,10425.3448354101
627,6314.14932519526
628,4239.41417824482
629,6153.63718749928
630,7918.83960874547
631,5370.43872300574
632,6775.28615624892
633,6706.83984008782
634,11653.7109100138
635,8263.46747985145
636,6718.07077457725
637,7804.36459767661
638,5086.33897608945
639,9747.98967969775
640,6413.30146537076
641,14518.8964521976
642,6934.68256965876
643,5930.88240923763
644,5819.83810063861
645,4741.81703464897
646,7958.90867571986
647,18568.6764174548
648,4889.40964682809
649,5214.99911181749
650,10048.0896078142
651,7014.8682160314
652,7404.65832231671
653,8748.52476797136
654,6691.97708625199
655,5540.60491368346
656,5151.21906452406
657,9965.06926777309
658,6413.79447723516
659,7762.77972536325
660,7857.60394331832
661,5243.25747112053
662,7848.55984760474
663,6483.08675445772
664,4222.45889430436
665,8872.55635507581
666,9178.33537874416
667,4935.74036142126
668,8251.21320472616
669,7768.28890186085
670,5100.10313676297
671,9739.88872863368
672,6595.82490087099
673,8661.41979593668
674,4952.20558940932
675,5707.88092815819
676,6890.66609411102
677,50
678,8377.57282171722
679,4885.76401184916
680,6663.65245826353
681,5145.74937100651
682,6371.17628102867
683,6156.98376789586
684,7323.4596891982
685,7625.65158944278
686,8586.20119156104
687,6317.56671156125
688,7917.18937425572
689,6771.47554924424
690,9670.27519861745
691,10102.1493876828
692,7111.40525618943
693,3917.56440150926
694,6322.16501301529
695,7809.35690181742
696,4892.86851206033
697,12137.2075175751
698,6301.52899810627
699,8197.98287961384
700,11763.0239062335
701,6810.81817310036
702,4995.23089523961
703,11257.2664648726
704,10619.7026824036
705,5884.95917264567
706,9865.59837476223
707,9700.46729334402
708,6365.33884967036
709,5641.93990047347
710,7601.83053403994
711,6328.72891597889
712,6229.81292984555
713,7855.6474315977
714,5464.30835114258
715,6755.12612311376
716,8062.27628251131
717,7188.5685486797
718,8692.53294395386
719,6343.39255802409
720,7236.69238307276
721,4344.71431873018
722,8290.11265741381
723,7548.67618152103
724,6480.53114823208
725,7274.90342366374
726,8017.38030720188
727,10034.9766113324
728,6350.49036641873
729,5723.17213618267
730,6631.71886444587
731,7594.32106253862
732,7742.67674092599
733,4938.5435553553
734,4792.1790537275
735,8270.04610660599
736,7484.89731919277
737,6327.15630007521
738,8565.90456581006
739,6828.83881920771
740,7534.26806666139
741,5513.49672135269
742,4289.45917721282
743,7526.5471150986
744,7007.92557992938
745,7408.51612696171
746,10439.0784452818
747,9408.36909199522
748,5220.06129147139
749,9002.71563796371
750,4541.16818613495
751,3830.20933610373
752,7416.45350687758
753,11920.368995057
754,8402.06945604419
755,7868.62534817202
756,5501.43502869507
757,7613.50488944421
758,9936.73947536994
759,6643.80602322261
760,8672.42647217222
761,6250.25039612363
762,4945.04102424883
763,5929.26312822126
764,5833.95213495072
765,6220.23916549376
766,5478.05491785449
767,5607.42764709523
768,4708.77385761175
769,7600.48298409996
770,7884.25277293116
771,5746.44963642997
772,6481.28976422629
773,7668.20748750599
774,6091.36626304878
775,5189.31988610573
776,9461.25127241861
777,8428.33309399742
778,6251.60750575814
779,4625.53806636687
780,12935.6095236256
781,6504.75932865399
782,5907.86353900676
783,9418.71488721126
784,8838.271612493
785,7920.38378063736
786,6520.33736235499
787,8019.26913206215
788,10035.5243391369
789,13495.203581493
790,5532.54194612771
791,5375.87419835148
792,5594.91512473247
793,7271.72901985742
794,6237.11534642898
795,8423.74383234655
796,9440.47565489485
797,6485.91976633004
798,4714.72237624916
799,6758.99169364295
800,8591.09199382571
801,5519.90842127482
802,7765.92726573781
803,4465.06769842386
804,7775.47753013642
805,8531.96387882195
806,7976.5271996299
807,9839.55464815605
808,6575.51642048203
809,4765.23336998683
810,6881.01827297055
811,7827.19659454308
812,9155.29620569073
813,8193.83260881787
814,8319.03969195238
815,7008.75088368238
816,4906.2500578293
817,10227.758847636
818,4874.62473966705
819,11320.1357313758
820,6545.64393063013
821,4986.55316814561
822,7369.89455400643
823,6483.9751585579
824,7994.27854499402
825,8211.02821218665
826,4205.53782725755
827,5095.1553816863
828,8126.6873026072
829,9579.91526948118
830,10239.7276018267
831,5830.77372214348
832,6388.61757780655
833,7788.25952654322
834,6780.13652508771
835,5964.61194398317
836,10631.5625793919
837,9107.10632561947
838,11606.5101877148
839,4972.28151256426
840,6001.89842742431
841,50
842,8299.30023192241
843,6108.89479084908
844,10905.2745699489
845,7387.81731283067
846,5803.55342448208
847,5838.67478659518
848,5539.47870330405
849,5580.20929614311
850,6916.12648746102
851,5490.66522581843
852,5581.82829014548
853,10449.2669084777
854,7194.50013451343
855,20833.0568850097
856,6698.49234808959
857,4862.96327504612
858,8063.64719352134
859,9787.0255840571
860,6686.46581725699
861,7197.78427579877
862,5881.84771641469
863,8713.2964911314
864,8374.95570105572
865,5891.5965881084
866,6108.0848948566
867,7330.63778162146
868,8698.1747239329
869,7271.89416468996
870,8675.09411415504
871,6138.93571670814
872,5226.92112726457
873,6116.00458749224
874,9932.41549690606
875,11586.9622335631
876,10312.8098991274
877,8431.37587894381
878,5200.66564187544
879,6348.37279975712
880,5020.82105752925
881,8741.98356090344
882,11066.3939153829
883,9653.01517818772
884,6502.80079732576
885,5658.06972085635
886,5102.56491703605
887,5975.17970599297
888,10665.8022989224
889,7501.55420186358
890,5767.14132225148
891,6075.02994492312
892,8074.58867742923
893,4065.72581117474
894,8029.7757489692
895,4849.39241492091
896,7058.37009909186
897,7616.74073283844
898,5952.60943218066
899,7766.5229430245
900,6867.27036752374
901,5391.61091841645
902,7212.62899595477
903,7708.45614182489
904,11291.3775430172
905,6382.67177679588
906,8907.8591329191
907,7352.81689840629
908,9776.30789726115
909,7109.91120247055
910,9795.02930779474
911,5382.87854642665
912,5281.21047570547
913,6611.66625551818
914,6344.63030710277
915,9791.28502557002
916,8244.21919456777
917,5921.31586281498
918,8167.30787604173
919,7131.43810301835
920,9998.74987314876
921,4244.47583707524
922,14464.6982856599
923,5443.72582562368
924,6448.23224844889
925,9221.78725169348
926,5736.74462701228
927,6611.34613357014
928,6783.80246872465
929,8138.00162100627
930,5841.65313997868
931,5763.35727335845
932,8320.7083391387
933,7907.30993909143
934,8091.49839836733
935,5315.83378362496
936,7542.43522433442
937,11687.4697965848
938,6941.8408702494
939,4985.04740019113
940,7410.87983832541
941,6296.64462789538
942,7114.77435031674
943,7692.33337938038
944,4379.10612568987
945,8729.36456720043
946,6603.00969046838
947,7643.67010811378
948,7292.56530564994
949,5047.83501808232
950,6513.91381077076
951,5891.68950085175
952,8451.96082757893
953,9678.76335442135
954,5507.38911246118
955,5394.25810195508
956,6827.66150687976
957,6397.93409161349
958,6515.73409963773
959,8683.88735754419
960,7283.68809512707
961,8144.12579240591
962,5740.11049192406
963,4982.25459494254
964,7087.15786822749
965,8395.61701231482
966,9014.49343672684
967,8832.44525898552
968,8893.26229489415
969,6284.55534722169
970,9401.99646332408
971,6442.99103703391
972,8340.76807296385
973,9778.25225254861
974,7295.40194122867
975,10814.6813408761
976,8653.89915650602
977,8602.20822681343
978,6370.43969456279
979,7754.06029473897
980,8526.17645856922
981,6962.54646594115
982,4598.19231389326
983,5940.37773467137
984,8463.3545932797
985,7049.44425076735
986,5332.0679722217
987,9354.14350937914
988,7100.70081785629
989,6046.5660401207
990,6269.76432393191
991,5839.59073190524
992,7827.06307409534
993,7776.36797777899
994,7365.387651906
995,5753.65426963142
996,5429.30455021012
997,7186.82008680474
998,4351.81004562557
999,6808.60893077747
1000,5619.53063493179
1001,9599.60615640672
1002,8169.18422672175
1003,6899.6960636778
1004,10510.5160491543
1005,5889.92065138591
1006,5511.99299776975
1007,11421.9360937571
1008,7694.40927537847
1009,8488.47426184526
1010,8195.58456663702
1011,5688.16487634886
1012,6708.42658817905
1013,5851.68193302492
1014,8157.9850173784
1015,12380.6052499772
1016,6168.92697817069
1017,3890.02632721728
1018,5455.75556860403
1019,9244.73243009203
1020,9625.09767238458
1021,6920.32666415957
1022,7846.25544945686
1023,5067.42168114289
1024,5701.93658681103
1025,3586.88228560394
1026,5400.87165655172
1027,6366.72551394325
1028,7479.83842318301
1029,7709.70003811272
1030,6864.56557675502
1031,8524.9527609397
1032,9531.50018285698
1033,8349.36537072434
1034,5601.91820760771
1035,10067.0601322194
1036,11712.0865918918
1037,6610.61363564468
1038,8396.88930896648
1039,5767.08419980049
1040,7096.46112338913
1041,4773.38853775434
1042,8072.95207966283
1043,5895.53002561791
1044,9551.9830035191
1045,7787.69713512041
1046,9581.64809178292
1047,8420.59603614561
1048,5819.1405741621
1049,9503.81913534146
1050,19387.6904967547
1051,11443.3835301667
1052,6205.56341991093
1053,3431.76282720353
1054,6661.28099118642
1055,9460.37725335543
1056,5927.77457111307
1057,12559.7702691014
1058,19620.700365212
1059,4534.79085207389
1060,5638.01516958118
1061,9223.54989442998
1062,5700.51662508595
1063,10220.2870312761
1064,7176.03549693289
1065,7942.19605652776
1066,4725.09774481276
1067,7530.83273443746
1068,6989.58232048978
1069,7893.31759082721
1070,9568.16221599375
1071,6375.14970545849
1072,6267.11732370326
1073,7617.56497739029
1074,5870.2374084142
1075,5484.71551773501
1076,8464.15247237419
1077,6095.47246652252
1078,6679.88621712922
1079,7964.950100602
1080,6633.46855446947
1081,5738.5285376767
1082,7793.40431512287
1083,7811.80808134158
1084,9117.45854824763
1085,6653.50873431133
1086,7892.05304252559
1087,6301.1667638632
1088,4421.77362222711
1089,6783.17932459512
1090,7794.44908429556
1091,5967.12558449396
1092,5011.97371703315
1093,10010.1275392035
1094,7883.91615397839
1095,9375.30558664478
1096,7349.33047193741
1097,6252.64039745073
1098,5743.39023660571
1099,5010.99052110184
1100,10698.084379518
1101,5627.87280775108
1102,8157.56994147441
1103,15605.8375552548
1104,8001.67658447372
1105,7297.75645614444
1106,5630.22040823479
1107,5067.93140962382
1108,7911.5332506728
1109,4652.21260146951
1110,6441.87569699591
1111,10937.792314692
1112,5725.87390334675
1113,16903.6750200148
1114,15430.5977722109
1115,5465.8728861281
1116,7683.95752045943
1117,5712.8096126191
1118,7182.19391199629
1119,5951.20798000602
1120,11419.530688277
1121,8257.07650388398
1122,9546.91352053677
1123,5122.34812345735
1124,7685.16758020153
1125,5253.46037720378
1126,8918.44737090254
1127,7412.7546401445
1128,6636.90603117012
1129,6684.03040847567
1130,6207.17649279962
1131,9066.36820192303
1132,10028.2570409291
1133,6211.74348017219
1134,11093.5603823029
1135,7162.78407818074
1136,10160.2556667893
1137,5444.09600750873
1138,6069.14716136587
1139,5885.81786942822
1140,10972.7965080155
1141,7030.8647067565
1142,8387.6777512333
1143,7437.73231185313
1144,9416.61948672253
1145,5081.25940759536
1146,8733.00982787545
1147,6841.59497538672
1148,4463.28575532631
1149,15334.7913739285
1150,18608.897397346
1151,8061.43207087158
1152,8039.84906079599
1153,9738.11778595135
1154,11253.9752595907
1155,11723.163469947
1156,6351.42687717278
1157,8164.00726383993
1158,6333.69171184959
1159,9140.48197429959
1160,4382.78119411613
1161,6225.10503219485
1162,6085.52207766272
1163,5963.93076396837
1164,8186.20420891901
1165,5501.02451620925
1166,5331.4880926985
1167,7022.50872668154
1168,4500.6965693719
1169,5173.09246235266
1170,6172.24208522194
1171,7189.30266266553
1172,10067.6288482263
1173,9308.83399642835
1174,7892.79319556844
1175,6632.27258703982
1176,6571.85716727983
1177,12185.7786680773
1178,8261.85071651489
1179,6055.01071849334
1180,5242.01388737272
1181,8820.93223297219
1182,5024.64939377043
1183,7413.63462746685
1184,3704.1355730072
1185,5632.18561649887
1186,8349.13086712088
1187,6593.7744536846
1188,5775.52418984962
1189,9274.53985025043
1190,10299.4203716123
1191,12351.9164067066
1192,6360.16041508555
1193,9900.43082891545
1194,3535.61058511489
1195,5894.64913367318
1196,6983.75470468836
1197,5013.53528100358
1198,8781.53851373777
1199,5721.86707777663
1200,5537.87707433655
1201,9577.81880525735
1202,11564.1707536388
1203,9075.51736689717
1204,5860.04354012921
1205,5799.70188478055
1206,8632.89093898254
1207,8016.08075322495
1208,6620.43092203692
1209,5585.65574723621
1210,7661.11022293508
1211,10550.8986356218
1212,5198.37840609944
1213,6665.55560781377
1214,8710.00227936159
1215,9381.16318255216
1216,14087.5367612667
1217,6103.55257426343
1218,14440.8222002511
1219,7623.11364094135
1220,5681.00421311302
1221,3965.91947176271
1222,6724.8300777158
1223,6775.98932280867
1224,5867.52055173523
1225,7967.85822378886
1226,5488.92945967879
1227,5000.02625685637
1228,7713.79859925938
1229,4068.78967814065
1230,8254.19656285217
1231,7100.60154035945
1232,8472.07879372719
1233,8941.74637197093
1234,5812.77070936908
1235,9872.63538066944
1236,6971.82728016939
1237,5710.95250049192
1238,5802.68735082746
1239,6137.11465816347
1240,11118.3758510864
1241,6789.80532973456
1242,5269.88051464489
1243,8333.31905741215
1244,8916.2019064069
1245,7634.61326897775
1246,6900.15112542649
1247,9314.97215710281
1248,5703.63650893442
1249,6194.0277779456
1250,6510.85648447925
1251,9454.00755698805
1252,6453.53074139382
1253,6647.69883153102
1254,6405.87616107043
1255,5638.17587441324
1256,4402.65549273409
1257,5803.91571049235
1258,8877.27390026415
1259,8958.19223094425
1260,11345.1699484464
1261,11215.3379759358
1262,8722.83176955348
1263,5473.16459560546
1264,5350.90261041832
1265,11454.6106525162
1266,10783.8594897902
1267,8242.32198918252
1268,9168.17782055554
1269,9009.0452202942
1270,6383.22463572954
1271,4265.31060420236
1272,11248.5708351446
1273,6382.85147708312
1274,7120.92552268533
1275,6834.76840953518
1276,3638.89121968372
1277,11770.1534050315
1278,6098.78643965401
1279,5724.41227388237
1280,5323.79635838893
1281,6553.22970277071
1282,7005.68909068856
1283,9097.46076717716
1284,6815.58679967192
1285,5228.34051745567
1286,5550.13112764511
1287,4792.12092777633
1288,3599.58405540469
1289,7697.04076865789
1290,18113.0803015939
1291,5527.00916886186
1292,5945.71332788289
1293,7455.15083437999
1294,5672.53338618248
1295,6011.33020497783
1296,5325.49415280359
1297,4835.10160795936
1298,8006.97709573015
1299,7555.91220264048
1300,4743.52024061308
1301,9670.75004572257
1302,6327.02877153079
1303,5269.66667013027
1304,9235.76974785081
1305,8858.35561986852
1306,10399.6213555628
1307,6370.90059742768
1308,7707.78049366592
1309,5237.88760362655
1310,5898.46915041002
1311,15870.7358040233
1312,9859.71575493933
1313,6874.06795871123
1314,5922.06158701874
1315,5358.61792068993
1316,6041.65237964756
1317,5071.67399454881
1318,10223.1858327224
1319,5431.43705569722
1320,6174.27591020924
1321,7774.55642504126
1322,5273.99193996151
1323,6824.96305885051
1324,7893.21435475235
1325,8528.2895969496
1326,7822.58219650768
1327,4644.00739483983
1328,5893.74329148087
1329,7204.97518698421
1330,10276.8295379735
1331,8763.09484739749
1332,7273.20340259219
1333,5216.01398454282
1334,8292.12115933699
1335,6645.79153869263
1336,5060.73013788421
1337,7830.98322403567
1338,7782.08007738801
1339,6988.3875184206
1340,6608.73317073052
1341,6955.23542907159
1342,7464.60042819518
1343,5825.82302500242
1344,7291.41849537794
1345,7352.54542454724
1346,6839.18432017397
1347,9474.6926555713
1348,6616.73239356621
1349,5438.17730074607
1350,12389.8652848465
1351,6331.41742174479
1352,4090.71763147355
1353,8517.38996751833
1354,9123.71368215405
1355,11145.3466708811
1356,5560.87386804326
1357,6512.35815366318
1358,6521.96839948509
1359,8042.493488857
1360,6451.60523006161
1361,9310.30643959543
1362,3848.0079684651
1363,6773.9495486157
1364,6706.24826001498
1365,6343.98431189985
